CustomerID,Recency_Asli,Frequency_Asli,Monetary_Asli,Cluster_KMeans,Cluster_Hierarchical,Cluster_DBSCAN,Recency_scaled,Frequency_scaled,Monetary_scaled
13239,262,1,329.56,3,3,1,1.2994638495891662,-0.9552142636712971,-0.630521994230231
13240,96,4,663.65,2,0,0,0.5551626080798789,0.3863044476016776,-0.07504700386442711
13242,112,3,270.40000000000003,3,0,0,0.6690914798070661,0.05960546552681911,-0.7873450537855743
13243,203,1,600.07,3,3,1,1.1099012982026455,-0.9552142636712971,-0.15501087659930216
13244,93,1,121.74000000000001,3,3,1,0.5317195515827039,-0.9552142636712971,-1.4184129981979794
13245,51,1,430.5,3,0,1,0.08992556633514363,-0.9552142636712971,-0.418598659565157
13246,18,6,1987.3,2,1,0,-0.6613614517492411,0.8789251688960832,0.7963910626754962
13247,18,4,501.12,0,1,0,-0.6613614517492411,0.3863044476016776,-0.29805811054422704
13248,125,2,465.68,3,3,2,0.7503492566504052,-0.36158277709840037,-0.3562682546952393
13249,92,3,711.41,2,0,0,0.5237386278211207,0.05960546552681911,-0.019860747213045402
13253,157,2,1030.4,2,0,2,0.9192262066550354,-0.36158277709840037,0.27440454587338137
13255,9,2,399.51,0,0,2,-1.1403187642352037,-0.36158277709840037,-0.4778692489988365
13258,12,3,698.58,0,1,0,-0.9445401209818783,0.05960546552681911,-0.03431355556906374
13259,62,1,292.32,3,0,1,0.23311641299189426,-0.9552142636712971,-0.7255760082822887
13260,61,1,557.62,3,0,1,0.2211768101395232,-0.9552142636712971,-0.21325808566836363
13261,269,2,944.1,3,0,2,1.3190652197851211,-0.36158277709840037,0.20491244368410072
13262,263,1,200.29,3,3,1,1.3022957666826813,-0.9552142636712971,-1.025009542837601
13263,1,35,7454.07,1,2,0,-2.341296235524383,3.276507897068845,1.8474328932643733
13265,53,5,2107.66,2,0,0,0.11808774849594178,0.6532369520997158,0.8431312768948056
13266,11,12,3834.2599999999998,1,1,0,-1.0042687305257638,1.7852452398084835,1.318850230790319
13267,3,19,4521.49,1,2,0,-1.8240633918658722,2.41594390599791,1.4499312038629104
13268,18,11,3214.69,1,2,0,-0.6613614517492411,1.6680566812978321,1.178727201011623
13269,1,15,5346.2300000000005,1,2,0,-2.341296235524383,2.0892449239230517,1.5831518101533804
13270,366,1,590.0,3,3,1,1.5481066068113414,-0.9552142636712971,-0.1684472881801777
13271,37,1,217.38,3,0,1,-0.14412860809073014,-0.9552142636712971,-0.9602028838393145
13272,31,2,276.56,0,0,2,-0.27236486089033946,-0.36158277709840037,-0.7694964809260411
13273,113,1,138.98,3,3,1,0.6756660532493783,-0.9552142636712971,-1.3138895024975896
13276,64,2,590.9300000000001,2,0,2,0.25643735030730064,-0.36158277709840037,-0.1671968297814057
13277,16,4,258.4,0,0,0,-0.7443590504544844,0.3863044476016776,-0.8233091865690098
13278,41,1,542.73,0,0,1,-0.06944540468970294,-0.9552142636712971,-0.23474365478685338
13279,78,1,137.75,3,0,1,0.4019933629965244,-0.9552142636712971,-1.3209084092301682
13280,122,3,814.86,2,0,0,0.7323674405541809,0.05960546552681911,0.08796942648311205
13282,18,3,1132.14,2,1,0,-0.6613614517492411,0.05960546552681911,0.3492200328249521
13283,60,2,93.66,3,0,2,0.20904305891646366,-0.36158277709840037,-1.6250059861430763
13284,331,1,201.19,3,3,1,1.4733163816448338,-0.9552142636712971,-1.0214616828432772
13285,23,4,2709.12,2,1,0,-0.4870358868672529,0.3863044476016776,1.0426968247289146
13291,156,1,361.11,3,3,1,0.9144883541766984,-0.9552142636712971,-0.5580251923754638
13292,39,2,578.9399999999999,0,0,2,-0.10585307691818215,-0.36158277709840037,-0.18347104884735
13294,190,2,873.74,3,0,2,1.060765981162014,-0.36158277709840037,0.14338704794104384
13295,360,1,201.20000000000002,3,3,1,1.535806175684412,-0.9552142636712971,-1.0214223509503397
13296,137,1,87.4,3,3,1,0.8182332398125501,-0.9552142636712971,-1.679418088241491
13297,8,4,2089.85,1,1,0,-1.2189397565026774,0.3863044476016776,0.8363857922308544
13298,1,1,360.0,0,0,1,-2.341296235524383,-0.9552142636712971,-0.560466734424226
13299,268,1,142.5,3,3,1,1.3162963510849115,-0.9552142636712971,-1.2941385603388214
13300,169,1,371.89,3,3,1,0.9738512644932059,-0.9552142636712971,-0.5346955639921886
13301,104,4,618.09,2,0,0,0.6142992229409651,0.3863044476016776,-0.13151915547889298
13302,155,1,63.75,3,3,1,0.9097202276752518,-0.9552142636712971,-1.9270164499149642
13304,351,1,300.42,3,3,1,1.5169667926595949,-0.9552142636712971,-0.7039124405932748
13305,4,10,2000.86,1,1,0,-1.6575516078937147,1.5406654655354899,0.8017963191611014
13307,120,1,15.0,3,3,-1,0.7201342279169752,-0.9552142636712971,-3.0387618430761014
13308,23,3,1385.51,2,1,0,-0.4870358868672529,0.05960546552681911,0.5097035824125671
13309,7,5,1456.79,1,1,0,-1.3068305482073614,0.6532369520997158,0.5495719531211768
13310,28,3,1132.03,2,1,0,-0.3458217546340572,0.05960546552681911,0.3491428278199717
13311,4,2,598.57,0,1,2,-1.6575516078937147,-0.36158277709840037,-0.15699799585948726
13313,22,5,1555.32,2,1,0,-0.5187942651860693,0.6532369520997158,0.6015846543945169
13314,2,3,775.94,0,1,0,-2.0387344178427855,0.05960546552681911,0.0490968526543409
13316,37,4,5977.7300000000005,2,1,0,-0.14412860809073014,0.3863044476016776,1.6719275383911991
13317,66,6,2273.68,2,0,0,0.27905148268373375,0.8789251688960832,0.9034022642073918
13318,1,3,640.76,0,1,0,-2.341296235524383,0.05960546552681911,-0.10291822522009653
13319,5,26,10845.550000000001,1,2,0,-1.5215015741842748,2.8553196544436252,2.145621995635465
13320,78,4,1548.7,2,0,0,0.4019933629965244,0.3863044476016776,0.5981946547319047
13321,72,2,567.36,3,0,2,0.34305147915390505,-0.36158277709840037,-0.19951137420320245
13322,17,1,199.48000000000002,0,0,1,-0.7017069128441668,-0.9552142636712971,-1.0282162061132105
13323,3,5,787.85,0,1,0,-1.8240633918658722,0.6532369520997158,0.06119536238358299
13324,36,10,7121.95,1,1,0,-0.16402870097223204,1.5406654655354899,1.8111904975754896
13325,82,1,675.3,3,0,1,0.4388506943278125,-0.9552142636712971,-0.06122822956449526
13327,39,8,3627.77,1,1,0,-0.10585307691818215,1.2468684386726128,1.2748371535415595
13328,316,1,1308.48,3,0,1,1.438816743455106,-0.9552142636712971,0.46424612933201387
13329,32,2,789.0,0,0,2,-0.24940276429285124,-0.36158277709840037,0.06235387909154826
13330,93,3,1140.93,2,0,0,0.5317195515827039,0.05960546552681911,0.3553653107386076
13332,14,1,350.9,0,0,1,-0.8377569465536066,-0.9552142636712971,-0.5807707352743445
13334,82,3,3536.82,2,0,0,0.4388506943278125,0.05960546552681911,1.2546507608701165
13336,77,1,795.12,3,0,1,0.3924873840167408,-0.9552142636712971,0.06849097332541519
13338,158,1,487.02,3,3,1,0.9239341671206882,-0.9552142636712971,-0.3207096186562843
13339,201,1,860.12,3,0,1,1.1025494233790782,-0.9552142636712971,0.13090699061649608
13340,45,7,10736.48,1,1,0,-0.0015614215275583125,1.0744251947249353,2.1375844818711838
13341,261,1,775.85,3,0,1,1.2966211442140112,-0.9552142636712971,0.049004723848134014
13343,178,1,353.43,3,3,1,1.0123462367079263,-0.9552142636712971,-0.5750735547387714
13344,68,3,2543.72,2,1,0,0.30100039615403923,0.05960546552681911,0.9926167754814518
13345,288,1,389.5,3,3,1,1.3698109782739254,-0.9552142636712971,-0.4979981722447368
13347,70,1,341.36,3,0,1,0.32232211121924903,-0.9552142636712971,-0.6026281515518108
13348,64,1,233.76,3,0,1,0.25643735030730064,-0.9552142636712971,-0.9026832624579851
13349,11,1,247.32,0,0,1,-1.0042687305257638,-0.9552142636712971,-0.8580251884042907
13350,16,2,979.12,0,1,2,-0.7443590504544844,-0.36158277709840037,0.2338478069908643
13351,66,1,373.94,3,0,1,0.27905148268373375,-0.9552142636712971,-0.5303354552447231
13352,60,1,397.97999999999996,3,0,1,0.20904305891646366,-0.9552142636712971,-0.48091310554563993
13354,71,1,743.53,3,0,1,0.33275877447285523,-0.9552142636712971,0.015210361945926827
13355,122,1,674.7,3,0,1,0.7323674405541809,-0.9552142636712971,-0.061934091630733566
13356,80,1,768.24,3,0,1,0.4206495661775393,-0.9552142636712971,0.04117586165263156
13357,257,1,609.95,3,3,1,1.2851407753342434,-0.9552142636712971,-0.14204499552276814
13358,269,1,439.03,3,3,1,1.3190652197851211,-0.9552142636712971,-0.4030309108131447
13359,64,1,439.56,3,0,1,0.25643735030730064,-0.9552142636712971,-0.40207361220264254
13362,9,4,3090.7400000000002,1,1,0,-1.1403187642352037,0.3863044476016776,1.1474667483880023
13363,18,2,992.5,0,1,2,-0.6613614517492411,-0.36158277709840037,0.24463092815904083
13364,71,1,134.95999999999998,3,0,1,0.33275877447285523,-0.9552142636712971,-1.3370627754077964
13365,34,2,2225.37,2,1,2,-0.20549543839914314,-0.36158277709840037,0.8863302354571614
13366,50,1,56.160000000000004,3,0,1,0.07543561088562381,-0.9552142636712971,-2.02617034536374
13368,257,2,623.4,3,0,2,1.2851407753342434,-0.36158277709840037,-0.12472711728222442
13369,366,1,308.28000000000003,3,3,1,1.5481066068113414,-0.9552142636712971,-0.683440271324954
13370,372,1,754.87,3,0,1,1.5602075626728675,-0.9552142636712971,0.027231885854497713
13372,90,1,378.64,3,0,1,0.5075160485126933,-0.9552142636712971,-0.520428426114523
13373,61,3,3312.25,2,1,0,0.2211768101395232,0.05960546552681911,1.2024959703862637
13375,89,1,778.65,3,0,1,0.49927055844501256,-0.9552142636712971,0.05186596610631609
13376,99,3,1019.76,2,0,0,0.5778915507124864,0.05960546552681911,0.2661578580048731
13379,26,3,572.56,0,1,0,-0.3991450951625692,0.05960546552681911,-0.19226841695182992
13381,32,6,3639.31,2,1,0,-0.24940276429285124,0.8789251688960832,1.2773622151622432
13382,281,1,222.99,3,3,1,1.3515142129228124,-0.9552142636712971,-0.9400310336751295
13384,31,7,4151.93,1,1,0,-0.27236486089033946,1.0744251947249353,1.3821354324347892
13385,330,1,534.57,3,3,1,1.4710653716164896,-0.9552142636712971,-0.24676910964908777
13388,131,2,677.1,3,0,2,0.7850629230241704,-0.36158277709840037,-0.05911439462777921
13389,11,3,797.96,0,1,0,-1.0042687305257638,0.05960546552681911,0.07132289726708065
13390,75,1,544.08,3,0,1,0.37310423556778083,-0.9552142636712971,-0.23277156290226325
13391,204,1,59.8,3,3,1,1.1135502505032524,-0.9552142636712971,-1.9770739306037328
13394,2,8,2520.02,1,1,0,-2.0387344178427855,1.2468684386726128,0.9851753887647352
13395,185,1,307.72,3,3,1,1.0409714714796316,-0.9552142636712971,-0.6848815399300746
13396,29,2,1360.99,2,1,2,-0.3205241028950956,-0.36158277709840037,0.49551361159426355
13397,73,5,1544.13,2,0,0,0.35320414268627925,0.6532369520997158,0.595845968654064
13398,192,1,457.34,3,3,1,1.068539064558348,-0.9552142636712971,-0.37060900756514603
13402,127,2,621.23,3,0,2,0.7621008264266822,-0.36158277709840037,-0.1274957659858884
13403,18,1,75.0,0,0,1,-0.6613614517492411,-0.9552142636712971,-1.7996142887501634
13404,1,2,252.49,0,1,2,-2.341296235524383,-0.36158277709840037,-0.8416377204989463
13405,74,3,572.451,2,0,0,0.36322052473557237,0.05960546552681911,-0.19241956556688442
13408,2,62,28117.04,1,2,-1,-2.0387344178427855,4.095827600438109,2.9031689631287763
13410,24,5,1003.06,2,1,0,-0.45657413660453583,0.6532369520997158,0.253039328609157
13411,107,1,213.55,3,3,1,0.6353205921544528,-0.9552142636712971,-0.9742742958260354
13414,134,3,1390.5,2,0,0,0.8018323761266101,0.05960546552681911,0.5125605970391433
13416,44,2,712.5,2,0,2,-0.01796228521349842,-0.36158277709840037,-0.018644897984482194
13417,5,2,640.83,0,1,2,-1.5215015741842748,-0.36158277709840037,-0.1028314857087402
13418,12,18,6127.43,1,2,0,-0.9445401209818783,2.3408466559766334,1.6915949364546128
13419,64,1,221.06,3,0,1,0.25643735030730064,-0.9552142636712971,-0.9469131456005845
13420,150,2,159.85,3,3,2,0.8854115876894589,-0.36158277709840037,-1.203368516592168
13421,40,2,1851.08,2,0,2,-0.0874272207859269,-0.36158277709840037,0.7399501317797466
13422,64,1,2626.3,2,0,1,0.25643735030730064,-0.9552142636712971,1.0180146193116009
13425,108,3,1624.21,2,0,0,0.642198145526434,0.05960546552681911,0.6360302188273207
13426,1,10,3641.32,1,1,0,-2.341296235524383,1.5406654655354899,1.2778012035965998
13427,19,3,582.6,0,1,0,-0.6230859205766931,0.05960546552681911,-0.17846786507130505
13428,10,1,218.47,0,0,1,-1.0691974256329595,-0.9552142636712971,-0.9562433204792091
13429,11,4,1006.8,0,1,0,-1.0042687305257638,0.3863044476016776,0.2559961126281214
13430,19,2,679.45,0,0,2,-0.6230859205766931,-0.36158277709840037,-0.056363094778147015
13431,67,2,1269.1,2,0,2,0.2901066368625376,-0.36158277709840037,0.43996294102398187
13434,74,2,534.24,3,0,2,0.36322052473557237,-0.36158277709840037,-0.2472592797209159
13435,5,7,3809.8900000000003,1,1,0,-1.5215015741842748,1.0744251947249353,1.3137807971559554
13436,2,1,196.89,0,0,1,-2.0387344178427855,-0.9552142636712971,-1.0385572531487983
13437,14,7,3408.06,1,1,0,-0.8377569465536066,1.0744251947249353,1.2251667768369434
13439,255,1,283.71,3,3,1,1.2793336700851932,-0.9552142636712971,-0.749269559095095
13441,92,1,296.64,3,0,1,0.5237386278211207,-0.9552142636712971,-0.7139487143129243
13447,23,3,1129.14,2,1,0,-0.4870358868672529,0.05960546552681911,0.34711175190121785
13448,17,6,3539.37,1,1,0,-0.7017069128441668,0.8789251688960832,1.2552237722390973
13449,24,1,291.88,0,0,1,-0.45657413660453583,-0.9552142636712971,-0.726769864978681
13450,27,6,2043.7199999999998,2,1,0,-0.37200722237130046,0.8789251688960832,0.818643433864494
13451,26,5,2976.15,2,1,0,-0.3991450951625692,0.6532369520997158,1.1174312856109245
13452,259,2,590.0,3,0,2,1.2909030376243227,-0.36158277709840037,-0.1684472881801777
13453,166,2,356.97999999999996,3,3,2,0.9605652887470136,-0.36158277709840037,-0.567147680142761
13455,25,2,1058.34,0,1,2,-0.4273072773233673,-0.36158277709840037,0.2956613262091273
13456,18,6,1766.72,2,1,0,-0.6613614517492411,0.8789251688960832,0.7028755811447311
13458,7,14,9646.57,1,2,0,-1.3068305482073614,1.9947556633726906,2.0524631413472947
13460,29,2,183.44,0,0,2,-0.3205241028950956,-0.36158277709840037,-1.094534097944285
13461,39,3,1445.0,2,0,0,-0.10585307691818215,0.05960546552681911,0.5431139798661538
13462,253,1,151.5,3,3,1,1.2734810184474739,-0.9552142636712971,-1.2457625619351813
13464,58,1,674.68,3,0,1,0.1841671134665053,-0.9552142636712971,-0.06195763115948607
13466,184,1,307.9,3,3,1,1.0369487703169469,-0.9552142636712971,-0.6844179901043289
13467,11,2,1083.71,0,1,2,-1.0042687305257638,-0.36158277709840037,0.31448268979219896
13468,2,37,5704.97,1,2,-1,-2.0387344178427855,3.3556663851747497,1.6347922095760128
13470,99,2,165.0,3,0,2,0.5778915507124864,-0.36158277709840037,-1.178305119228941
13471,1,4,2531.58,1,1,0,-2.341296235524383,0.3863044476016776,0.9888137262714538
13473,61,2,422.64,3,0,2,0.2211768101395232,-0.36158277709840037,-0.4332185060056298
13474,236,1,229.59,3,3,1,1.2217880243366328,-0.9552142636712971,-0.9169364899700438
13475,191,4,1431.78,2,0,0,1.0646626441082796,0.3863044476016776,0.5358098028955945
13476,179,2,1238.47,2,0,2,1.0165034021035235,-0.36158277709840037,0.4205489642651074
13477,38,6,1454.58,2,1,0,-0.12474545964177015,0.8789251688960832,0.5483654124420331
13479,201,2,300.95,3,3,2,1.1025494233790782,-0.36158277709840037,-0.702515308322124
13481,46,5,1804.56,2,0,0,0.014486707924192927,0.6532369520997158,0.7197195942228661
13482,232,1,184.64,3,3,1,1.2090862834765006,-0.9552142636712971,-1.089376679031925
13483,66,1,140.34,3,0,1,0.27905148268373375,-0.9552142636712971,-1.3062002001355502
13484,241,1,313.8,3,3,1,1.237367071575486,-0.9552142636712971,-0.6693715251391448
13485,233,1,454.24,3,3,1,1.2122820453568492,-0.9552142636712971,-0.37600612705177894
13486,78,3,1122.41,2,0,0,0.4019933629965244,0.05960546552681911,0.34236174311640477
13487,58,3,575.4,2,1,0,0.1841671134665053,0.05960546552681911,-0.1883403241040273
13488,17,13,8968.31,1,2,0,-0.7017069128441668,1.8937448980941993,1.9944900014251363
13489,105,4,449.52,2,0,0,0.6213723494390907,0.3863044476016776,-0.3842946672503384
13491,52,10,1215.82,2,1,0,0.10413950578058002,1.5406654655354899,0.40588180080874425
13492,136,3,1269.84,2,0,0,0.8128062394661227,0.05960546552681911,0.44042615598487234
13493,275,2,618.63,3,0,2,1.3354660834710605,-0.36158277709840037,-0.13082578412764223
13494,312,1,316.26000000000005,3,3,1,1.4293409429987136,-0.9552142636712971,-0.663181046220198
13495,8,5,2044.8700000000001,1,1,0,-1.2189397565026774,0.6532369520997158,0.8190905879007309
13496,11,2,653.33,0,1,2,-1.0042687305257638,-0.36158277709840037,-0.08749202404897471
13497,283,2,348.05,3,3,2,1.356787798536271,-0.36158277709840037,-0.5872377741096191
13499,18,5,1159.11,2,1,0,-0.6613614517492411,0.6532369520997158,0.36792663127639813
13500,23,3,1166.77,2,1,0,-0.4870358868672529,0.05960546552681911,0.373160405739344
13501,288,1,1340.32,3,0,1,1.3698109782739254,-0.9552142636712971,0.48335179792707256
13502,17,3,292.0,0,0,0,-0.7017069128441668,0.05960546552681911,-0.7264440899174912
13503,71,1,216.85,3,0,1,0.33275877447285523,-0.9552142636712971,-0.9621353229113975
13504,64,1,295.93,3,0,1,0.25643735030730064,-0.9552142636712971,-0.7158480460210147
13505,73,4,4393.63,2,1,0,0.35320414268627925,0.3863044476016776,1.4271233138025974
13506,316,2,458.52,3,3,2,1.438816743455106,-0.36158277709840037,-0.36856420651984745
13507,3,4,2479.16,1,1,0,-1.8240633918658722,0.3863044476016776,0.9721802537598206
13508,244,1,110.97,3,3,1,1.2465607310954292,-0.9552142636712971,-1.4914485736709457
13509,9,7,979.72,1,1,0,-1.1403187642352037,1.0744251947249353,0.23433449916395852
13510,1,4,1791.56,1,1,0,-2.341296235524383,0.3863044476016776,0.7139729428026784
13512,261,1,251.21,3,3,1,1.2966211442140112,-0.9552142636712971,-0.845663622502235
13513,127,1,205.1,3,3,1,0.7621008264266822,-0.9552142636712971,-1.0062293455812894
13514,74,1,152.20000000000002,3,0,1,0.36322052473557237,-0.9552142636712971,-1.2421204891885085
13515,73,4,891.12,2,0,0,0.35320414268627925,0.3863044476016776,0.15903317659726313
13516,21,3,1389.41,2,1,0,-0.5519645819744484,0.05960546552681911,0.5119373952373132
13517,60,3,2128.42,2,1,0,0.20904305891646366,0.05960546552681911,0.850922523097022
13518,86,1,659.4399999999999,3,0,1,0.473972906706051,-0.9552142636712971,-0.08010040107638922
13519,78,1,122.75,3,0,1,0.4019933629965244,-0.9552142636712971,-1.4118956675433356
13520,59,6,3624.35,2,1,0,0.19670874076341505,0.8789251688960832,1.2740872823686007
13521,1,3,1093.65,0,1,0,-2.341296235524383,0.05960546552681911,0.3217371595755068
13522,30,1,125.80000000000001,0,0,1,-0.2960560335189878,-0.9552142636712971,-1.3925326900012869
13523,33,5,3964.88,2,1,0,-0.22712620679597337,0.6532369520997158,1.3454842956713473
13524,41,5,680.1800000000001,2,1,0,-0.06944540468970294,0.6532369520997158,-0.05551036967917722
13525,15,2,628.78,0,0,2,-0.7895977045488505,-0.36158277709840037,-0.11790419657126347
13527,34,7,2287.51,2,1,0,-0.20549543839914314,1.0744251947249353,0.9082228544077056
13529,79,2,307.76,3,0,2,0.4113797667403285,-0.36158277709840037,-0.6847785055049667
13531,205,2,483.8,3,0,2,1.1171814462747254,-0.36158277709840037,-0.3259742773704384
13532,34,1,210.31,0,0,1,-0.20549543839914314,-0.9552142636712971,-0.9863755893735459
13533,183,3,270.79,3,3,0,1.0329042657894636,0.05960546552681911,-0.7862030746444316
13534,2,25,5870.08,1,2,0,-2.0387344178427855,2.8000649690066,1.6574778044467031
13536,1,7,3448.29,1,1,0,-2.341296235524383,1.0744251947249353,1.234496754950449
13538,43,7,1280.85,2,1,0,-0.034731738315937795,1.0744251947249353,0.4472863625180959
13539,86,3,631.34,2,0,0,0.473972906706051,0.05960546552681911,-0.11467804202613134
13544,40,2,291.41,0,0,2,-0.0874272207859269,-0.36158277709840037,-0.7280471037786376
13546,12,3,626.99,0,1,0,-0.9445401209818783,0.05960546552681911,-0.12016778438990619
13548,96,2,682.41,3,0,2,0.5551626080798789,-0.36158277709840037,-0.05291111807249277
13549,26,7,918.2,2,1,0,-0.3991450951625692,1.0744251947249353,0.18281423029717242
13551,319,1,91.80000000000001,3,3,1,1.4458454540573504,-0.9552142636712971,-1.640788051581457
13552,66,12,3740.07,1,1,0,0.27905148268373375,1.7852452398084835,1.2990753649429614
13555,74,4,4149.28,2,1,0,0.36322052473557237,0.3863044476016776,1.3816278049568287
13557,28,2,584.06,0,0,2,-0.3458217546340572,-0.36158277709840037,-0.1764808088371193
13558,6,4,605.06,0,1,0,-1.4064729096883222,0.3863044476016776,-0.14843589969094545
13560,7,1,174.37,0,0,1,-1.3068305482073614,-0.9552142636712971,-1.1346365868099764
13561,216,1,141.85999999999999,3,3,1,1.1560001359755843,-0.9552142636712971,-1.2976933474687182
13562,82,3,1799.33,2,0,0,0.4388506943278125,0.05960546552681911,0.7174126623197251
13563,84,2,777.53,2,0,2,0.45661842083469495,-0.36158277709840037,0.050722704214143474
13564,144,3,1749.02,2,0,0,0.8551557166551218,0.05960546552681911,0.6948724773369428
13565,19,2,240.22,0,0,2,-0.6230859205766931,-0.36158277709840037,-0.8810950970574699
13566,41,2,874.71,2,0,2,-0.06944540468970294,-0.36158277709840037,0.1442684363289149
13568,173,1,192.85,3,3,1,0.9912057503645619,-0.9552142636712971,-1.0549610393173903
13569,17,2,373.75,0,0,2,-0.7017069128441668,-0.36158277709840037,-0.5307385592822897
13570,243,1,239.49,3,3,1,1.2435087462334857,-0.9552142636712971,-0.8835054619120566
13571,13,12,2092.32,1,1,0,-0.8892400660298114,1.7852452398084835,0.8373247216312459
13572,206,1,1384.25,3,0,1,1.120795057494147,-0.9552142636712971,0.5089805459357639
13573,50,2,294.4,3,0,2,0.07543561088562381,-0.36158277709840037,-0.71995645739979
13575,23,5,732.0699999999999,2,1,0,-0.4870358868672529,0.6532369520997158,0.0028741534958335374
13576,10,18,6717.34,1,2,0,-1.0691974256329595,2.3408466559766334,1.7646823491619055
13577,25,4,1687.6000000000001,2,1,0,-0.4273072773233673,0.3863044476016776,0.6664594783477306
13579,15,2,467.04,0,0,2,-0.7895977045488505,-0.36158277709840037,-0.3539540437923476
13581,309,1,118.0,3,3,1,1.4221542814287025,-0.9552142636712971,-1.443022509770262
13583,156,1,781.03,3,0,1,0.9144883541766984,-0.9552142636712971,0.054289954302331314
13584,307,1,142.4,3,3,1,1.417324431178634,-0.9552142636712971,-1.2946929494927377
13587,64,1,712.4,3,0,1,0.25643735030730064,-0.9552142636712971,-0.018756366371949933
13588,16,9,2478.95,1,1,0,-0.7443590504544844,1.4011241767997944,0.9721129137395361
13589,15,2,379.65,0,0,2,-0.7895977045488505,-0.36158277709840037,-0.5183154839643549
13590,11,6,1981.92,1,1,0,-1.0042687305257638,0.8789251688960832,0.7942362781395462
13591,65,3,1117.13,2,0,0,0.2678300793656594,0.05960546552681911,0.33861517624710935
13592,36,4,247.95999999999998,0,0,0,-0.16402870097223204,0.3863044476016776,-0.8559781571348558
13593,108,5,2037.0800000000002,2,0,0,0.642198145526434,0.6532369520997158,0.816056676989795
13594,53,1,396.97,3,0,1,0.11808774849594178,-0.9552142636712971,-0.48292885145493214
13596,6,2,697.04,0,1,2,-1.4064729096883222,-0.36158277709840037,-0.036066132317603854
13598,47,1,180.17000000000002,3,0,1,0.03019695679125805,-0.9552142636712971,-1.1087602197670117
13599,1,21,5153.67,1,2,0,-2.341296235524383,2.555485194733606,1.5539847853229753
13600,312,1,219.52,3,3,1,1.4293409429987136,-0.9552142636712971,-0.9524476144189884
13601,45,2,693.32,2,0,2,-0.0015614215275583125,-0.36158277709840037,-0.04031563091994074
13602,65,1,428.89,3,0,1,0.2678300793656594,-0.9552142636712971,-0.4215715014546923
13603,26,1,164.34,0,0,1,-0.3991450951625692,-0.9552142636712971,-1.1814733433623905
13606,29,3,280.53999999999996,0,0,0,-0.3205241028950956,0.05960546552681911,-0.758173880753856
13607,40,1,678.01,0,0,1,-0.0874272207859269,-0.9552142636712971,-0.05804786809900322
13610,12,7,1131.88,1,1,0,-0.9445401209818783,1.0744251947249353,0.3490375361874381
13611,89,3,1171.8,2,0,0,0.49927055844501256,0.05960546552681911,0.3765785648543768
13614,24,4,1610.46,2,1,0,-0.45657413660453583,0.3863044476016776,0.6292732464406514
13615,319,1,417.69,3,3,1,1.4458454540573504,-0.9552142636712971,-0.44256552629753404
13617,40,3,544.18,2,1,0,-0.0874272207859269,0.05960546552681911,-0.2326256763777062
13618,174,1,177.34,3,3,1,0.9954820328900365,-0.9552142636712971,-1.1212809508199841
13621,117,1,213.85,3,3,1,0.7013999571250162,-0.9552142636712971,-0.9731630643330492
13623,31,5,747.78,2,1,0,-0.27236486089033946,0.6532369520997158,0.019737100217620263
13626,253,1,257.23,3,3,1,1.2734810184474739,-0.9552142636712971,-0.8269042985185144
13627,59,5,1638.47,2,0,0,0.19670874076341505,0.6532369520997158,0.6429776927390041
13629,23,11,7792.36,1,1,0,-0.4870358868672529,1.6680566812978321,1.8827252411606548
13630,5,7,2031.78,1,1,0,-1.5215015741842748,1.0744251947249353,0.8139858910675789
13631,100,11,3070.42,2,1,0,0.5853165797205673,1.6680566812978321,1.1422226951674963
13632,25,5,2121.27,2,1,0,-0.4273072773233673,0.6532369520997158,0.8482477304826603
13634,33,5,1575.16,2,1,0,-0.22712620679597337,0.6532369520997158,0.6116587118658481
13635,68,1,1071.03,3,0,1,0.30100039615403923,-0.9552142636712971,0.30513139559793634
13636,37,5,949.12,2,1,0,-0.14412860809073014,0.6532369520997158,0.2091254330005849
13637,52,3,810.5,2,1,0,0.10413950578058002,0.05960546552681911,0.0837080574338692
13638,16,1,122.64,0,0,1,-0.7443590504544844,-0.9552142636712971,-1.4126028896522698
13639,74,1,1033.34,3,0,1,0.36322052473557237,-0.9552142636712971,0.2766682372705205
13642,216,1,354.8,3,3,1,1.1560001359755843,-0.9552142636712971,-0.572005470011936
13643,31,3,519.44,0,1,0,-0.27236486089033946,0.05960546552681911,-0.2695591908536181
13644,16,4,2624.26,2,1,0,-0.7443590504544844,0.3863044476016776,1.0173968811617806
13645,120,1,252.1,3,3,1,0.7201342279169752,-0.9552142636712971,-0.8428622051228732
13647,10,4,1678.1200000000001,2,1,0,-1.0691974256329595,0.3863044476016776,0.6619821518623261
13649,257,2,346.6,3,3,2,1.2851407753342434,-0.36158277709840037,-0.5905483171897573
13650,17,6,1836.34,2,1,0,-0.7017069128441668,0.8789251688960832,0.7335955503052876
13651,35,2,94.2,0,0,2,-0.18447406918565573,-0.36158277709840037,-1.6204821516238315
13652,46,3,1095.08,2,0,0,0.014486707924192927,0.05960546552681911,0.32277538700701464
13654,43,6,2707.33,2,1,0,-0.034731738315937795,0.8789251688960832,1.0421713846063518
13655,114,2,932.97,2,0,2,0.68218320610311,-0.36158277709840037,0.19549132358532675
13656,165,2,379.65,3,3,2,0.9560835379863235,-0.36158277709840037,-0.5183154839643549
13657,11,2,382.14,0,0,2,-1.0042687305257638,-0.36158277709840037,-0.5131302044348075
